	Label	Score
993	5.11	5.561937000000026
994	5.99	5.852258999999982
995	8.115	7.993177000000043
996	6.6	7.272605000000024
997	7.12	7.773931000000033
998	7.429	7.08134900000004
999	5.1	5.374560999999994
1000	7.849	7.367447000000085
1001	7.822	7.615230000000042
1002	7.89	7.409508000000016
1003	6.941	7.008450999999914
1004	6.735	7.142838000000011
1005	6.02	7.068384999999998
1006	7.852	7.738065000000106
1007	6.388	6.122009000000003
1008	6.481	6.505062000000052
1009	7.672	7.340171000000035
1010	5.852	6.399250999999999
1011	5.81	6.611336000000054
1012	7.35	6.885100999999968
1013	8.053	7.799947999999969
1014	6.63	6.123912000000062
1015	5.481	7.247037999999969
1016	7.402	7.692572000000019
1017	6.548	6.272968999999995
1018	6.28	5.926729000000022
1019	5.23	5.889580000000029
1020	8.4	8.109696999999962
1021	7.39	8.364777000000055
1022	8.13	8.043102000000026
1023	6.72	6.744909999999987
1024	7.778	7.601887999999962
1025	8.363	7.26286200000004
1026	7.7	7.096206999999996
1027	8.3	7.71400099999998
1028	5.05	6.439747999999987
1029	7.37	7.425182000000018
1030	8.377	8.046028000000016
1031	8.46	8.05582700000003
1032	7.595	7.019990000000011
1033	6.51	7.253654000000023
1034	6.126	6.362204000000012
1035	6.58	6.713718000000028
1036	6.748	7.200350999999991
1037	5.12	6.336968999999969
1038	7.376	7.204616999999986
1039	7.995	7.571356999999989
1040	8.7	7.3247290000000005
1041	5.4	5.777891000000005
1042	7.914	7.946329000000002
1043	8.26	8.093404999999935
1044	7.283	6.571059999999974
1045	5.158	5.53959000000001
1046	6.72	6.976626000000024
1047	5.58	6.661580000000035
1048	6.112	6.8225210000000045
1049	8.28	8.599630999999968
1050	6.27	6.2230370000000255
1051	7.521	7.66660800000002
1052	8.4	7.517255000000003
1053	6.535	6.3689930000000095
1054	5.53	6.365449000000028
1055	5.43	5.771150000000052
1056	7.8	8.047376000000002
1057	7.63	6.567220000000015
1058	7.71	7.335711999999978
1059	7.2	6.256671000000018
1060	7.34	6.794977000000027
1061	6.7	6.772502
1062	7.472	6.992370000000037
1063	4.19	4.522206000000038
1064	8.795	7.363944999999961
1065	7.323	7.509148000000028
1066	5.221	6.307342
1067	7.0	6.771463000000006
1068	8.301	8.612534999999973
1069	8.007	7.545667999999984
1070	6.41	6.338188999999985
1071	8.66	7.118312000000052
1072	6.11	7.05248700000003
1073	7.57	7.33334699999999
1074	7.27	7.451775999999961
1075	9.07	9.038346999999991
1076	6.28	7.096376000000009
1077	4.52	5.182914000000036
1078	5.141	6.514760000000016
1079	5.9	6.5034370000000035
1080	8.585	7.412878999999951
1081	5.93	7.173546000000038
1082	8.628	7.584674999999998
1083	6.041	6.045949999999988
1084	8.253	8.051876000000048
1085	7.4	6.734221999999976
1086	5.35	5.678907000000029
1087	8.44	7.841818000000033
1088	7.82	7.821876999999973
1089	7.619	7.681769000000053
1090	6.905	6.56373499999994
1091	6.762	7.575238999999989
1092	8.492	8.192910000000003
1093	8.905	8.376005999999977
1094	7.601	6.801574000000013
1095	5.59	6.600370999999982
1096	7.192	7.416005000000015
1097	6.748	6.723908999999973
1098	7.94	7.4403799999999185
1099	5.97	6.858274000000008
1100	7.64	7.662873000000069
1101	6.245	6.150642000000042
1102	6.72	6.983617000000045
1103	4.66	6.330381000000021
1104	5.815	5.853131000000005
1105	7.3	7.771980999999948
1106	8.055	7.6588339999999695
1107	7.921	7.793848000000018
1108	7.639	7.410750000000008
1109	7.36	7.336771000000018
1110	6.08	6.846039999999976
1111	6.641	7.059447000000027
1112	7.545	7.109965000000036
1113	4.7	5.4702490000000035
1114	7.47	6.603010000000003
1115	8.206	7.942161000000044
1116	7.579	7.109121000000022
1117	7.08	7.858311000000067
1118	9.222	8.916839999999972
1119	7.403	7.108306000000047
1120	7.685	7.784454999999969
1121	7.66	7.841000000000005
1122	8.3	8.395275999999939
1123	7.47	7.324699999999976
1124	6.89	7.112250000000014
1125	5.89	6.3654670000000015
1126	6.68	7.272058999999974
1127	4.6	6.4284699999999955
1128	6.659	7.243680000000035
1129	7.39	7.399022000000017
1130	5.282	5.986673999999995
1131	6.123	6.5156730000000085
1132	5.58	5.90319600000004
1133	7.89	7.979898000000027
1134	4.58	5.450440000000019
1135	6.77	6.895204000000034
1136	5.56	6.473073000000044
1137	7.268	7.288749000000036
1138	6.18	7.1447319999999666
1139	5.0	6.947139000000002
1140	4.9	5.814930000000001
1141	6.25	6.833562000000016
1142	6.8	6.700333999999957
1143	8.585	8.016100999999967
1144	6.36	7.025390000000036
1145	6.66	6.482819000000012
1146	7.0	6.1855009999999355
1147	7.133	6.032164999999965
1148	7.2	6.900359000000025
1149	8.46	8.036798000000056
1150	8.665	9.04539199999994
1151	7.027	7.245486999999958
1152	8.366	7.441272999999993
1153	8.152	7.580209000000019
1154	8.104	7.630014999999997
1155	7.705	7.815573999999949
1156	4.55	6.776718999999993
1157	7.64	7.587714999999983
1158	6.0	5.60774999999998
1159	5.7	5.98253499999996
1160	6.11	6.283151000000046
1161	6.645	6.4253900000000765
1162	7.381	6.940879999999988
1163	5.26	5.082783000000012
1164	6.86	7.3727910000000465
1165	5.18	6.928757999999999
1166	5.822	6.4660650000000075
1167	5.391	5.396430000000003
1168	5.548	6.197646000000007
1169	6.52	7.062571000000018
1170	6.22	6.577655
1171	5.31	5.958512000000031
1172	6.15	6.849112000000004
1173	7.695	7.278982000000014
1174	8.89	8.94185300000001
1175	7.139	7.097820000000024
1176	7.215	7.448517000000007
1177	7.329	7.992867000000076
1178	7.542	7.564373999999965
1179	6.061	6.516657999999999
1180	6.625	6.9050779999999525
1181	7.118	6.871736000000034
1182	6.627	7.038931999999982
1183	7.748	8.227236000000065
1184	7.761	7.665755999999981
1185	6.93	6.127235999999978
1186	7.34	7.282656000000006
1187	7.857	8.041315000000035
1188	8.401	8.16478800000004
1189	6.24	6.382469999999997
1190	8.208	7.25376799999996
1191	6.77	6.2160549999999555
1192	7.015	6.506942999999962
1193	8.0	7.428332000000046
1194	7.9	7.4311270000000444
1195	7.1	6.964256000000007
1196	7.3	6.231673999999959
1197	7.52	6.631739999999926
1198	7.155	6.69498899999997
1199	7.57	7.161741999999961
1200	5.86	6.536982999999999
1201	8.921	8.507880000000055
1202	5.5	6.831066999999984
1203	5.24	6.052403999999977
1204	7.99	7.712837999999968
1205	6.794	6.832322000000005
1206	7.095	7.107768999999922
1207	7.18	7.380401999999994
1208	7.96	7.363296000000032
1209	8.312	8.022414000000028
1210	7.987	7.771105999999966
1211	5.8	6.321913000000012
1212	7.62	7.514196999999976
1213	8.085	7.557395999999976
1214	6.662	7.479606000000009
1215	7.355	7.55164300000004
1216	8.51	7.991179999999978
1217	8.239	8.217408999999984
1218	8.065	8.012746000000007
1219	6.9	6.891452999999991
1220	4.92	6.552831000000075
1221	7.3	7.256362999999957
1222	6.3	7.723521000000006
1223	6.822	6.8281740000000255
1224	7.311	7.564077000000022
1225	5.51	6.884493000000027
1226	7.4	8.10780399999997
1227	7.02	6.032244000000003
1228	5.621	6.4881959999999825
1229	6.82	7.753526999999931
1230	9.301	8.118317000000003
1231	6.684	6.871384999999966
1232	7.42	6.907070000000073
1233	4.94	6.518458000000013
1234	5.59	7.105156000000016
1235	7.9	7.586977000000014
1236	7.7	6.455263000000011
1237	8.0	7.649062000000018
1238	7.37	6.337755999999995
1239	7.822	7.279523000000052
1240	6.235	6.54220300000005
1241	7.814	7.157438999999995
1242	8.083	7.435039999999994
1243	9.4	8.689883000000018
1244	6.135	5.954573000000011
1245	6.78	7.841854999999948
1246	7.3	7.605849999999987
1247	7.89	7.913165000000016
1248	9.0	8.14998799999999
1249	6.101	6.112580999999997
1250	6.15	6.028156999999965
1251	7.235	7.121069999999973
1252	5.24	6.839717999999976
1253	8.221	8.136933999999963
1254	7.68	7.597905000000038
1255	7.621	7.256329999999979
1256	6.17	6.6599560000000055
1257	8.366	7.577949000000055
1258	6.54	6.208611999999957
1259	5.74	6.205237000000014
1260	8.201	8.11998599999995
1261	6.82	6.884516
1262	9.11	8.735574999999997
1263	7.141	7.572726
1264	8.46	8.008544000000075
1265	8.486	7.665936999999994
1266	6.92	6.856159999999985
1267	5.35	5.563403000000023
1268	6.865	7.071482999999931
1269	7.261	7.822383999999982
1270	6.41	6.401786999999984
1271	6.0	5.252276999999987
1272	6.698	7.374607000000036
1273	6.852	5.9549859999999954
1274	7.648	7.509787999999977
1275	7.994	6.636553000000028
1276	7.398	7.126569000000011
1277	5.11	6.132401999999971
1278	6.54	6.60713299999994
1279	7.68	7.915682999999967
1280	6.2	7.40995899999999
1281	8.41	8.195048000000071
1282	9.0	8.303251999999944
1283	7.13	5.861638000000023
1284	6.82	6.91389799999998
1285	7.192	7.201167000000063
1286	7.5	6.918844999999969
1287	7.193	7.559941000000012
1288	6.92	6.383501999999983
1289	6.2	6.805937999999977
1290	5.101	5.335108000000053
1291	4.6	6.062416000000062
1292	6.89	6.522504999999988
1293	7.428	7.7395420000000135
1294	7.44	7.600514000000057
1295	6.9	7.162864000000009
1296	7.05	6.246347999999986
1297	8.221	7.924292999999922
1298	6.64	6.831341999999974
1299	4.38	4.891389999999979
1300	6.56	6.892862000000059
1301	8.152	7.691686000000013
1302	5.822	5.823608999999962
1303	7.498	7.268776000000001
1304	7.315	7.4058099999999945
1305	8.89	7.8617119999999785
1306	7.761	7.854303000000012
1307	7.46	7.81076299999992
1308	7.06	7.111641999999987
1309	5.83	6.463930000000049
1310	5.87	5.803872999999965
1311	7.195	7.005154000000095
1312	7.503	7.488787000000024
1313	7.06	6.775899000000058
1314	7.1	7.429534000000003
1315	5.95	5.878218999999956
1316	6.221	7.520419000000046
1317	7.77	7.492789000000021
1318	5.32	5.966967999999989
1319	6.431	7.250228000000048
1320	6.721	6.463016000000012
1321	5.96	6.108100999999982
1322	6.81	7.252972000000026
1323	7.89	6.8502449999999895
1324	8.38	8.136366000000013
1325	5.89	6.641821999999976
1326	7.521	7.102844999999993
1327	7.891	7.600604000000031
1328	5.865	5.860405999999989
1329	6.95	7.764767999999981
1330	7.291	8.067304000000009
1331	6.921	7.351529000000022
1332	5.47	5.578110000000006
1333	9.07	8.08699900000001
1334	5.3	5.187823999999994
1335	6.782	7.601911999999966
1336	5.52	5.9924109999999695
1337	5.748	5.960171999999955
1338	5.69	6.2222359999999926
1339	6.3	6.14592499999999
1340	5.47	7.688177999999977
1341	6.16	5.773463999999991
1342	8.7	7.704673999999943
1343	4.85	4.919534000000001
1344	7.444	7.54673699999997
1345	6.871	6.436443000000025
1346	8.175	7.818034999999999
1347	8.163	7.679453999999969
1348	7.524	7.0002630000000154
1349	6.975	6.952597999999987
1350	8.34	7.8026310000000345
1351	6.467	6.38015899999998
1352	7.551	7.689373999999999
1353	7.596	6.951579999999965
1354	7.5	7.051522999999981
1355	6.45	6.439419999999999
1356	6.857	7.093509999999991
1357	7.05	6.431439999999951
1358	7.82	7.829611000000021
1359	6.64	5.864363999999953
1360	6.23	6.34571099999998
1361	5.42	5.70815100000002
1362	5.27	6.103852999999997
1363	7.45	7.50295200000005
1364	8.92	8.640435999999989
1365	8.36	8.19965400000002
1366	5.47	5.842164000000017
1367	8.14	7.383827999999968
1368	8.949	8.201658000000009
1369	4.82	4.870470999999986
1370	6.2	6.852000999999974
1371	6.44	6.096285999999974
1372	6.47	6.247788
1373	5.87	6.782306999999987
1374	6.92	7.243337000000046
1375	5.9	5.654825000000028
1376	6.09	6.358190999999999
1377	6.19	7.452481000000012
1378	8.56	7.495302999999983
1379	6.24	7.04216899999995
1380	5.66	6.799555000000026
1381	8.152	7.828175000000033
1382	6.08	7.047500000000006
1383	8.599	8.230925000000008
1384	8.33	7.856575999999992
1385	8.152	7.59789100000004
1386	6.16	5.842792000000011
1387	7.951	7.49522599999993
1388	7.64	7.765279000000063
1389	5.96	6.494214999999971
1390	6.57	7.084193000000036
1391	5.835	6.45111400000001
1392	6.7	7.261841000000021
1393	7.718	7.776583999999984
1394	7.31	8.140675000000046
1395	6.902	5.801875999999997
1396	5.89	6.981100999999988
1397	6.332	7.078145999999992
1398	6.286	6.933541000000039
1399	6.51	7.349529999999989
1400	7.6	7.552070999999955
1401	5.265	5.904120000000019
1402	6.19	5.796289999999987
1403	4.95	6.1133939999999685
1404	6.4	6.3470420000000205
1405	7.8	7.148529000000061
1406	6.48	5.918563000000061
1407	7.818	7.705027999999975
1408	7.19	6.959348000000037
1409	7.7	7.429842999999961
1410	9.36	9.230618999999924
1411	5.39	4.909679000000031
1412	8.18	7.612573999999986
1413	9.0	8.315295999999993
1414	7.248	7.464415999999998
1415	8.46	8.223318000000079
1416	7.429	6.495296000000003
1417	5.921	6.720936000000046
1418	5.3	6.066655999999995
1419	7.13	7.076542000000025
1420	7.1	6.588149999999971
1421	7.81	7.784772000000013
1422	7.738	7.1075249999999786
1423	6.6	6.315419000000016
1424	7.795	7.55948799999997
1425	5.19	6.976519999999983
1426	6.41	6.474677999999997
1427	7.693	7.754522000000026
1428	8.01	6.53404000000001
1429	7.442	6.627755999999977
1430	8.27	7.458859000000004
1431	6.8	7.479261000000048
